Q8L7C9	Other	0
Q9JI57	Other	0
P36156	Other	0
D2XV59	Other	0
O94250	Other	0
Q05926	Other	0
Q0JKD0	Other	0
Q9NZD2	Other	0
P21279	Other	0
F3Y5P4	Other	0
Q3V6T2	Other	0
P38715	Other	0
Q9NZI5	Other	0
Q03569	Other	0
Q08969	Other	0
Q12068	Other	0
Q5FWH3	Other	0
Q9C469	Other	0
Q8GWS0	Other	0
O94246	Other	0
Q9FHE1	Other	0
Q923K4	Other	0
Q56WN1	Other	0
P34897	Other	0
A8MTJ3	Other	0
P39717	Other	0
Q95QJ7	Other	0
P15505	Other	0
O77512	Other	0
Q49A26	Other	0
P04899	Other	0
Q9SCX9	Other	0
P32191	Other	0
P36970	Other	0
Q9U405	Other	0
Q60760	Other	0
Q14451	Other	0
Q9UU96	Other	0
Q08622	Other	0
Q9S7E9	Other	0
E5RQA1	Other	0
Q22663	Other	0
Q9Y7N3	Other	0
Q86SX6	Other	0
Q8TAX9	Other	0
Q60EZ2	Other	0
P78417	Other	0
Q9UT36	Other	0
Q08886	Other	0
Q86WP2	Other	0
P27601	Other	0
P63096	Other	0
Q9NVN8	Other	0
O59762	Other	0
O42906	Other	0
P40106	Other	0
O49506	Other	0
P17695	Other	0
P08754	Other	0
Q96QA5	Other	0
Q9LX31	Other	0
Q04322	Other	0
O94711	Other	0
Q9VXG1	Other	0
Q99714	Other	0
Q0J7P4	Other	0
Q9ZV65	Other	0
Q9P3U4	Other	0
Q9BXL5	Other	0
Q568P9	Other	0
Q6WQI6	Other	0
C8V4D4	Other	0
Q8LF89	Other	0
P59169	Other	0
Q8LPU4	Other	0
P34470	Other	0
Q9FML2	Other	0
Q92769	Other	0
Q9ERZ0	Other	0
O04921	Other	0
F4KDN0	Other	0
Q550D5	Other	0
Q9C882	Other	0
Q969Y2	Other	0
Q80SU7	Other	0
P35064	Other	0
Q8H991	Other	0
Q9SNQ6	Other	0
Q06623	Other	0
Q76N89	Other	0
Q76PD2	Other	0
Q60848	Other	0
Q10452	Other	0
Q9FE46	Other	0
P09211	Other	0
Q9ZRT5	Other	0
Q8L727	Other	0
Q84XV2	Other	0
Q04806	Other	0
O74544	Other	0
Q9DAN6	Other	0
Q9UBP9	Other	0
Q9SAC6	Other	0
P62804	Other	0
Q96MB7	Other	0
Q96CS2	Other	0
Q9H6D7	Other	0
Q5BKC6	Other	0
Q8R316	Other	0
Q03385	Other	0
O88958	Other	0
Q8C0L9	Other	0
Q8N335	Other	0
P90551	Other	0
P41277	Other	0
Q8K5C0	Other	0
Q9BYG8	Other	0
O74824	Other	0
Q8CCK0	Other	0
Q8T1C6	Other	0
Q9UTL7	Other	0
Q07845	Other	0
Q93V58	Other	0
Q62833	Other	0
Q96305	Other	0
P27456	Other	0
Q9DCM2	Other	0
Q6DBX4	Other	0
Q9N1F5	Other	0
Q9FGW9	Other	0
P48239	Other	0
P53258	Other	0
Q9SS38	Other	0
Q27511	Other	0
P59226	Other	0
Q9I9R0	Other	0
P41546	Other	0
Q75N03	Other	0
Q8H7F6	Other	0
Q12849	Other	0
Q9P0R6	Other	0
Q9UUH7	Other	0
P62787	Other	0
Q0WP44	Other	0
O94927	Other	0
Q9V4C8	Other	0
Q55BW2	Other	0
O22446	Other	0
Q13547	Other	0
Q6K678	Other	0
Q8K4P8	Other	0
Q8NEC7	Other	0
Q18973	Other	0
Q07729	Other	0
Q9AWA5	Other	0
P07305	Other	0
Q9U281	Other	0
Q402E2	Other	0
Q8CHM7	Other	0
Q07653	Other	0
P53834	Other	0
P34243	Other	0
O42227	Other	0
Q8MT06	Other	0
Q8TE85	Other	0
P38647	Other	0
Q9P6M1	Other	0
Q96266	Other	0
P48566	Other	0
P04913	Other	0
P0C0S6	Other	0
Q41811	Other	0
P00348	Other	0
Q9Y3E1	Other	0
Q9H583	Other	0
Q9NRV9	Other	0
Q91898	Other	0
P32479	Other	0
P87315	Other	0
O17468	Other	0
P20271	Other	0
Q9ZVW2	Other	0
Q230X8	Other	0
F4K1R2	Other	0
Q9FJH5	Other	0
Q22717	Other	0
Q93356	Other	0
O54879	Other	0
Q9Z130	Other	0
P31942	Other	0
Q794E4	Other	0
P52272	Other	0
P12258	Other	0
Q56R42	Other	0
Q8WNR4	Other	0
Q99871	Other	0
Q3UMU9	Other	0
Q56WH4	Other	0
Q9R257	Other	0
F4HRI2	Other	0
Q05580	Other	0
Q9C5Q8	Other	0
Q12276	Other	0
Q9LS00	Other	0
Q9Y2N7	Other	0
Q0E908	Other	0
Q71PD7	Other	0
Q03532	Other	0
O60381	Other	0
Q99N13	Other	0
P22557	Other	0
Q9LR75	Other	0
P42043	Other	0
Q9UST9	Other	0
F2Z461	Other	0
O94992	Other	0
Q9DD02	Other	0
Q32SG6	Other	0
Q3HNG7	Other	0
O75367	Other	0
P48003	Other	0
Q12180	Other	0
Q64279	Other	0
Q9Z0R0	Other	0
P46604	Other	0
Q68CZ6	Other	0
Q7Z4H7	Other	0
O74774	Other	0
Q61191	Other	0
P14317	Other	0
O15379	Other	0
P09950	Other	0
Q9FE22	Other	0
Q9JHS2	Other	0
O80528	Other	0
Q9SR77	Other	0
P32769	Other	0
Q9FVE6	Other	0
P11353	Other	0
Q5GLZ8	Other	0
Q8IVU3	Other	0
Q9H422	Other	0
Q8QFR2	Other	0
P46943	Other	0
P08985	Other	0
Q12692	Other	0
Q7Z2G1	Other	0
Q12753	Other	0
Q06629	Other	0
O09106	Other	0
Q7TS99	Other	0
Q9Y5R4	Other	0
O94301	Other	0
F4JRB0	Other	0
Q16665	Other	0
Q53FT3	Other	0
O59836	Other	0
Q9BQA5	Other	0
O24591	Other	0
Q03937	Other	0
I6PL68	Other	0
O59786	Other	0
Q9QYL0	Other	0
Q9QZR5	Other	0
Q8T0S6	Other	0
Q93Z17	Other	0
P47175	Other	0
Q9USN7	Other	0
Q9BUP3	Other	0
F4IN78	Other	0
Q6Q5K6	Other	0
O74648	Other	0
O22941	Other	0
P40060	Other	0
Q21067	Other	0
O35368	Other	0
P0DOV1	Other	0
Q8R5F7	Other	0
Q9P305	Other	0
P38922	Other	0
Q08168	Other	0
Q9LEY4	Other	0
P34370	Other	0
Q9LSE2	Other	0
Q3UZ18	Other	0
Q10439	Other	0
F4IPE3	Other	0
O81796	Other	0
Q8RWL4	Other	0
Q9BTL4	Other	0
Q9P7S9	Other	0
O82499	Other	0
O49595	Other	0
P52927	Other	0
P93047	Other	0
O81027	Other	0
Q84JU6	Other	0
Q24142	Other	0
Q05549	Other	0
Q9FX67	Other	0
Q92598	Other	0
P02829	Other	0
Q18688	Other	0
Q16082	Other	0
Q09811	Other	0
Q7TMY8	Other	0
Q8W191	Other	0
Q8WUF5	Other	0
P53892	Other	0
Q8WZK3	Other	0
Q6NT76	Other	0
P05204	Other	0
P82970	Other	0
Q9C9W5	Other	0
Q00613	Other	0
P50582	Other	0
Q383Q5	Other	0
P38348	Other	0
P17156	Other	0
O59838	Other	0
Q05931	Other	0
Q10076	Other	0
P52792	Other	0
P17712	Other	0
O14254	Other	0
Q10132	Other	0
P53688	Other	0
P86397	Other	0
Q59RW5	Other	0
Q62726	Other	0
Q55GF9	Other	0
Q14197	Other	0
O94704	Other	0
P39936	Other	0
Q9R002	Other	0
P38790	Other	0
O60921	Other	0
P93032	Other	0
P28241	Other	0
O75874	Other	0
B7SXM5	Other	0
Q02748	Other	0
Q9UST4	Other	0
P90901	Other	0
Q9BYX4	Other	0
Q0G838	Other	0
Q61371	Other	0
Q8LFW5	Other	0
Q9XER9	Other	0
P78955	Other	0
Q96M11	Other	0
Q9SKX1	Other	0
Q9UPZ9	Other	0
Q9M9V6	Other	0
A2T2X4	Other	0
O15111	Other	0
O14920	Other	0
Q3SXM5	Other	0
Q6VYH9	Other	0
O74984	Other	0
Q04432	Other	0
Q0VDF9	Other	0
Q9UBY9	Other	0
P40325	Other	0
F4IZM8	Other	0
Q9W1R4	Other	0
Q8VYU8	Other	0
P41136	Other	0
Q9FFH3	Other	0
Q8LFC0	Other	0
P51553	Other	0
O35586	Other	0
Q9SYQ0	Other	0
F4IXE7	Other	0
P32617	Other	0
Q3B8Q2	Other	0
Q3U4H6	Other	0
Q9WV93	Other	0
Q9QUS4	Other	0
O94586	Other	0
Q8NJT7	Other	0
Q2WGK3	Other	0
Q96ED9	Other	0
Q9HGK2	Other	0
Q8N7B1	Other	0
Q4QQW3	Other	0
Q9SIF2	Other	0
P38532	Other	0
Q96LI6	Other	0
Q9FJF8	Other	0
P14866	Other	0
P53187	Other	0
Q10092	Other	0
P33416	Other	0
Q96VB9	Other	0
P04792	Other	0
Q84JU4	Other	0
Q9ZWA6	Other	0
Q9BXS1	Other	0
Q9JKU3	Other	0
Q9PW28	Other	0
P06730	Other	0
P23301	Other	0
Q9FJD4	Other	0
P40069	Other	0
Q68E01	Other	0
Q9UL03	Other	0
Q9UHH9	Other	0
Q10272	Other	0
Q9Y7X6	Other	0
O13848	Other	0
Q08561	Other	0
Q94B52	Other	0
Q9XUC2	Other	0
Q9EST8	Other	0
Q03267	Other	0
Q9FNN3	Other	0
Q9SLX0	Other	0
O13864	Other	0
P38217	Other	0
P12268	Other	0
Q4VRV8	Other	0
Q10139	Other	0
Q8LPJ5	Other	0
Q9Y2F5	Other	0
Q9LVQ7	Other	0
O82234	Other	0
P48597	Other	0
Q93VP3	Other	0
Q387H6	Other	0
O94476	Other	0
P43598	Other	0
Q9TZC4	Other	0
Q13418	Other	0
Q22560	Other	0
O74476	Other	0
P32337	Other	0
P25642	Other	0
Q53TQ3	Other	0
Q9H160	Other	0
P53115	Other	0
Q9VT41	Other	0
Q95TS5	Other	0
Q04213	Other	0
Q9SLK0	Other	0
Q80VL0	Other	0
Q6KCA4	Other	0
P43579	Other	0
Q9CPN8	Other	0
Q05D44	Other	0
Q6NLP2	Other	0
Q9VHS8	Other	0
Q9DFS6	Other	0
Q9Z1X4	Other	0
Q8NBZ0	Other	0
Q0VD86	Other	0
Q9NQS7	Other	0
O74736	Other	0
O94701	Other	0
Q9LX12	Other	0
Q9ULG1	Other	0
Q9NVR2	Other	0
P07250	Other	0
Q9SB60	Other	0
Q93Y52	Other	0
O82645	Other	0
P61372	Other	0
Q5DM57	Other	0
O13089	Other	0
Q91550	Other	0
Q01292	Other	0
P91276	Other	0
Q19420	Other	0
P29218	Other	0
Q99PT3	Other	0
Q96EL1	Other	0
Q38862	Other	0
Q9VDY1	Other	0
Q6ZPV2	Other	0
Q3HNM7	Other	0
Q9VBB3	Other	0
P43596	Other	0
P0CT04	Other	0
P15314	Other	0
Q9C9X7	Other	0
Q6Z1Z3	Other	0
Q12345	Other	0
Q9BDB7	Other	0
O45551	Other	0
P39935	Other	0
Q20898	Other	0
Q64282	Other	0
O14063	Other	0
A9QM74	Other	0
P21620	Other	0
Q96321	Other	0
Q94F00	Other	0
Q6CE48	Other	0
B3H615	Other	0
Q8C0D7	Other	0
Q76PC7	Other	0
P09914	Other	0
Q96FT9	Other	0
Q9ESJ7	Other	0
O82170	Other	0
O08900	Other	0
Q6DD04	Other	0
O60086	Other	0
P52292	Other	0
Q10297	Other	0
O14344	Other	0
P25626	Other	0
P53219	Other	0
P32899	Other	0
Q2I0E5	Other	0
Q06667	Other	0
Q15051	Other	0
P51617	Other	0
Q5EIC4	Other	0
Q8K337	Other	0
Q700D2	Other	0
P40154	Other	0
Q3KNY0	Other	0
Q9BYH8	Other	0
Q9FH37	Other	0
Q9LIQ6	Other	0
Q8WYH8	Other	0
Q21017	Other	0
Q56A24	Other	0
Q03164	Other	0
Q8IZD2	Other	0
Q6Q783	Other	0
Q9LDN0	Other	0
F4IIS5	Other	0
O44548	Other	0
Q9Z2Q2	Other	0
Q05655	Other	0
P41743	Other	0
Q9LRY0	Other	0
O61585	Other	0
Q9FQ09	Other	0
Q93ZV7	Other	0
S0DQI7	Other	0
Q94901	Other	0
Q6ZQ58	Other	0
Q9BRS8	Other	0
Q9SA51	Other	0
P06239	Other	0
O43679	Other	0
O95751	Other	0
P46013	Other	0
P52732	Other	0
O60333	Other	0
Q5T7B8	Other	0
Q91637	Other	0
Q8N4N8	Other	0
Q99661	Other	0
P33174	Other	0
Q9Y7X9	Other	0
Q9US36	Other	0
P14681	Other	0
P34808	Other	0
Q9FQ08	Other	0
P32807	Other	0
Q40424	Other	0
Q6NYV9	Other	0
P38439	Other	0
O94413	Other	0
Q12265	Other	0
Q9FKB5	Other	0
Q9PUL2	Other	0
A2BE28	Other	0
Q9CX60	Other	0
Q6ZMR3	Other	0
Q02796	Other	0
O61577	Other	0
Q16719	Other	0
Q9M0K4	Other	0
O43813	Other	0
Q9NS86	Other	0
O22131	Other	0
O95232	Other	0
Q12166	Other	0
A2AVQ5	Other	0
Q27365	Other	0
Q11107	Other	0
G5EDW7	Other	0
Q948J9	Other	0
Q91Z79	Other	0
Q3UWR2	Other	0
Q9R226	Other	0
Q7TSP2	Other	0
Q8T135	Other	0
O60870	Other	0
Q9SX73	Other	0
Q13351	Other	0
Q13887	Other	0
Q8JZP3	Other	0
Q8IXQ5	Other	0
Q9US60	Other	0
Q25298	Other	0
Q3U8K7	Other	0
Q07970	Other	0
Q9FHN8	Other	0
F9W301	Other	0
Q8S950	Other	0
Q19266	Other	0
P20444	Other	0
P09215	Other	0
P09217	Other	0
P38620	Other	0
Q9VPU8	Other	0
Q63531	Other	0
O75676	Other	0
Q8BSK8	Other	0
O04479	Other	0
Q9JLP1	Other	0
Q6S000	Other	0
Q15058	Other	0
Q9NGQ2	Other	0
Q9BPU3	Other	0
P28741	Other	0
Q6QLM7	Other	0
Q9BVG8	Other	0
Q09780	Other	0
Q2PQA9	Other	0
Q9SV36	Other	0
Q2M2Z5	Other	0
Q8N7A1	Other	0
P17252	Other	0
P63318	Other	0
F1M7Y5	Other	0
Q05513	Other	0
P41831	Other	0
Q9SCR2	Other	0
Q96S38	Other	0
Q9H9P8	Other	0
Q9CAP8	Other	0
O95835	Other	0
Q53QV2	Other	0
Q9WU01	Other	0
O75525	Other	0
Q80WE4	Other	0
F8WLE0	Other	0
Q9Y496	Other	0
Q9Y2U9	Other	0
P34341	Other	0
Q4FZB7	Other	0
P34278	Other	0
P05771	Other	0
Q05652	Other	0
P32895	Other	0
Q7TQM5	Other	0
O74777	Other	0
Q04437	Other	0
C8VQG9	Other	0
Q4G0J3	Other	0
Q12342	Other	0
Q7TNG8	Other	0
O00214	Other	0
Q15349	Other	0
Q12701	Other	0
O14328	Other	0
P34253	Other	0
Q9LVS0	Other	0
B6H9U8	Other	0
D5MCN2	Other	0
Q9Y4W2	Other	0
O73715	Other	0
P70060	Other	0
Q9SA57	Other	0
Q96270	Other	0
Q05315	Other	0
Q94AR8	Other	0
Q8LKS5	Other	0
Q71RC2	Other	0
Q9VAW5	Other	0
Q9LW12	Other	0
A4LBC0	Other	0
Q9LS90	Other	0
Q9H008	Other	0
Q9XIN0	Other	0
Q60680	Other	0
Q13422	Other	0
O14089	Other	0
P50094	Other	0
P41833	Other	0
O04294	Other	0
Q9GZP8	Other	0
Q6PI98	Other	0
O13024	Other	0
Q9NTI7	Other	0
P38710	Other	0
Q12271	Other	0
Q5TA45	Other	0
Q9NV88	Other	0
O42878	Other	0
Q12072	Other	0
Q96DU7	Other	0
Q94ID3	Other	0
Q9LXC9	Other	0
P54987	Other	0
P63073	Other	0
Q381A3	Other	0
A8HN58	Other	0
Q1MX18	Other	0
Q9VPY0	Other	0
Q92551	Other	0
Q9FLT2	Other	0
Q9UPP2	Other	0
Q14653	Other	0
O14896	Other	0
Q00978	Other	0
Q02556	Other	0
O94290	Other	0
Q9UTC6	Other	0
Q9C086	Other	0
Q27J81	Other	0
P40936	Other	0
P0CT05	Other	0
Q9LY23	Other	0
Q949J1	Other	0
Q03036	Other	0
P56477	Other	0
P23611	Other	0
Q9SWG0	Other	0
Q9SE37	Other	0
P40206	Other	0
Q95QK3	Other	0
Q6Q4H1	Other	0
Q9ERI5	Other	0
Q5BP74	Other	0
B9DFA8	Other	0
Q96PC2	Other	0
Q93WC9	Other	0
O94527	Other	0
K7NAJ3	Other	0
O49627	Other	0
Q03020	Other	0
Q08773	Other	0
O35671	Other	0
Q9FS87	Other	0
O04314	Other	0
Q86VZ6	Other	0
O48716	Other	0
Q7KHG2	Other	0
P32767	Other	0
B0YLW7	Other	0
Q24368	Other	0
P53125	Other	0
Q9US46	Other	0
Q9U308	Other	0
B6EU02	Other	0
P35900	Other	0
Q5TCS8	Other	0
P36132	Other	0
Q7Z3B3	Other	0
Q07053	Other	0
Q9H7Z6	Other	0
Q03694	Other	0
Q8SYK5	Other	0
Q9CAF9	Other	0
P53877	Other	0
P83777	Other	0
P18963	Other	0
Q9NWZ3	Other	0
O04196	Other	0
P38144	Other	0
Q9UU89	Other	0
Q06505	Other	0
Q9UTL6	Other	0
Q6IE81	Other	0
O60674	Other	0
Q62315	Other	0
P86938	Other	0
Q9Y6K8	Other	0
Q9UTB8	Other	0
Q63ZV0	Other	0
Q059U7	Other	0
Q8BKC5	Other	0
Q9MAB6	Other	0
Q8RWY3	Other	0
P21374	Other	0
P92208	Other	0
Q08881	Other	0
P05787	Other	0
P07170	Other	0
P26364	Other	0
Q9UU88	Other	0
O75600	Other	0
P48729	Other	0
Q8R426	Other	0
G5EDT6	Other	0
Q8GUI6	Other	0
Q8TAC2	Other	0
G5ECU7	Other	0
M9NE38	Other	0
O94637	Other	0
Q9NYS0	Other	0
Q99MG9	Other	0
O59771	Other	0
Q9UT87	Other	0
P53352	Other	0
Q9WU62	Other	0
Q94ID2	Other	0
Q9H095	Other	0
P53990	Other	0
P53193	Other	0
Q6ZPI0	Other	0
Q92833	Other	0
Q8VCW2	Other	0
Q949W6	Other	0
Q9H9L4	Other	0
B6HJ92	Other	0
P00517	Other	0
P22694	Other	0
Q9C9P4	Other	0
Q9QXL2	Other	0
P46863	Other	0
Q8VEM9	Other	0
Q9D5V2	Other	0
Q9UJP4	Other	0
Q36736	Other	0
A0A068FIK2	Other	0
F4HXU3	Other	0
P14618	Other	0
Q107X0	Other	0
P25586	Other	0
O94603	Other	0
Q9V3I5	Other	0
P46997	Other	0
Q5N712	Other	0
F4I6G4	Other	0
Q5B2V8	Other	0
Q9HE76	Other	0
Q5T7N3	Other	0
P06244	Other	0
Q9P7G9	Other	0
Q92830	Other	0
Q92993	Other	0
Q8K0T4	Other	0
Q9JMK2	Other	0
Q14722	Other	0
P62483	Other	0
O62305	Other	0
Q12494	Other	0
Q8NHM5	Other	0
O94953	Other	0
P29375	Other	0
Q80Y84	Other	0
Q9SKE2	Other	0
Q9U6M1	Other	0
Q57X81	Other	0
Q336N8	Other	0
O60303	Other	0
Q9TY84	Other	0
Q8IS98	Other	0
P52410	Other	0
Q9XT31	Other	0
Q9Y2K7	Other	0
Q9SBK6	Other	0
P18289	Other	0
Q86T24	Other	0
O60229	Other	0
O61016	Other	0
P13861	Other	0
P54367	Other	0
P08414	Other	0
Q8CDD8	Other	0
P30085	Other	0
Q6PCM1	Other	0
Q9BY66	Other	0
Q9I869	Other	0
O44408	Other	0
Q90640	Other	0
Q91784	Other	0
Q03426	Other	0
Q9ZVU5	Other	0
Q9LFA2	Other	0
Q8IXV7	Other	0
Q13886	Other	0
O14343	Other	0
F4KDD7	Other	0
Q9U6Z1	Other	0
Q7XKR9	Other	0
P24345	Other	0
F4ICK8	Other	0
Q6S591	Other	0
Q06214	Other	0
Q8N9B5	Other	0
Q9QWL7	Other	0
Q6IFX2	Other	0
Q10758	Other	0
Q96M32	Other	0
Q96MA6	Other	0
Q9BW62	Other	0
O42844	Other	0
F0JAI6	Other	0
Q8K4H1	Other	0
Q12756	Other	0
Q94CG5	Other	0
P36004	Other	0
Q6PAR0	Other	0
O08876	Other	0
O95600	Other	0
Q96M94	Other	0
Q9UH77	Other	0
P50942	Other	0
Q6JAN1	Other	0
Q9SYK4	Other	0
P38803	Other	0
Q6Q560	Other	0
Q8L735	Other	0
Q9QXM1	Other	0
O94545	Other	0
P15700	Other	0
O75164	Other	0
P70096	Other	0
P22987	Other	0
P06242	Other	0
O14901	Other	0
Q9D783	Other	0
Q9P2K6	Other	0
Q25297	Other	0
P69301	Other	0
P38169	Other	0
P10734	Other	0
P78368	Other	0
Q8WQ99	Other	0
Q8N5Z5	Other	0
Q9NQT8	Other	0
Q9QXL1	Other	0
Q7TNC6	Other	0
Q5SXA9	Other	0
Q54UC9	Other	0
Q60443	Other	0
Q8K339	Other	0
O89091	Other	0
Q53GT1	Other	0
Q8VWI7	Other	0
Q8W1Y3	Other	0
Q6YUL8	Other	0
O23826	Other	0
Q8S905	Other	0
Q02156	Other	0
P42818	Other	0
Q67Y93	Other	0
Q9UK32	Other	0
Q05979	Other	0
A0A8M2	Other	0
Q8N371	Other	0
Q9Z2X8	Other	0
Q9Z2Y0	Other	0
Q04652	Other	0
Q9GYZ0	Other	0
Q2TBA0	Other	0
P23298	Other	0
P38689	Other	0
Q2RAK2	Other	0
P40026	Other	0
Q9SEX2	Other	0
B5BUZ8	Other	0
Q9LES4	Other	0
P83095	Other	0
P47119	Other	0
Q53WJ1	Other	0
Q9SSE9	Other	0
O94606	Other	0
Q8WQG9	Other	0
Q15040	Other	0
Q8BN78	Other	0
P30625	Other	0
Q0P5L8	Other	0
Q9NZI2	Other	0
Q3UXZ9	Other	0
